time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status
200,GS_01,UAV_01,BIDIR,0.05,0.0,0.0,0.0,54,10,GS-UAV,UP
200,GS_01,UAV_02,BIDIR,1.444,0.0,0.0,0.0,54,10,GS-UAV,UP
200,GS_01,UAV_03,BIDIR,2.042,0.01,0.001,0.0,54,10,GS-UAV,UP
200,UAV_01,UAV_02,BIDIR,1.445,0.0,0.0,0.0,10,10,UAV-UAV,UP
200,UAV_01,UAV_03,BIDIR,2.044,0.01,0.001,0.0,10,10,UAV-UAV,UP
200,UAV_02,UAV_03,BIDIR,2.153,0.01,0.001,0.0,10,10,UAV-UAV,UP
300,SAT_63188,SAT_63578,BIDIR,212.378,0.71,0.071,0.0,100,11,SAT-SAT,UP
300,SAT_63188,SAT_56547,BIDIR,229.229,0.76,0.076,0.0,100,12,SAT-SAT,UP
300,SAT_63188,SAT_56555,BIDIR,236.833,0.79,0.079,0.0,100,13,SAT-SAT,UP
300,SAT_63188,SAT_60444,BIDIR,238.283,0.79,0.079,0.0,100,13,SAT-SAT,UP
300,SAT_63188,SAT_57924,BIDIR,269.648,0.9,0.09,0.0,100,14,SAT-SAT,UP
300,SAT_63188,SAT_56770,BIDIR,365.532,1.22,0.122,0.0,100,20,SAT-SAT,UP
300,SAT_63188,SAT_57919,BIDIR,378.227,1.26,0.126,0.0,100,21,SAT-SAT,UP
300,SAT_63188,UAV_01,BIDIR,379.446,1.26,0.126,0.0,20,10,SAT-UAV,UP
300,SAT_63188,GS_01,BIDIR,379.494,1.26,0.126,0.0,20,10,SAT-GS,UP
300,SAT_63188,UAV_03,BIDIR,379.655,1.27,0.127,0.0,20,10,SAT-UAV,UP
300,SAT_63188,UAV_02,BIDIR,379.938,1.27,0.127,0.0,20,10,SAT-UAV,UP
300,SAT_63188,SAT_67311,BIDIR,456.126,1.52,0.152,0.0,100,25,SAT-SAT,UP
300,SAT_63188,SAT_59757,BIDIR,643.896,2.15,0.215,0.0,100,35,SAT-SAT,UP
300,SAT_63578,SAT_56555,BIDIR,64.028,0.21,0.021,0.0,100,10,SAT-SAT,UP
300,SAT_63578,SAT_56547,BIDIR,133.967,0.45,0.045,0.0,100,10,SAT-SAT,UP
300,SAT_63578,SAT_57919,BIDIR,223.741,0.75,0.075,0.0,100,12,SAT-SAT,UP
300,SAT_63578,SAT_56770,BIDIR,253.277,0.84,0.084,0.0,100,14,SAT-SAT,UP
300,SAT_63578,SAT_57924,BIDIR,292.735,0.98,0.098,0.0,100,16,SAT-SAT,UP
300,SAT_63578,SAT_67311,BIDIR,297.788,0.99,0.099,0.0,100,16,SAT-SAT,UP
300,SAT_63578,SAT_60444,BIDIR,369.975,1.23,0.123,0.0,100,20,SAT-SAT,UP
300,SAT_63578,UAV_03,BIDIR,497.135,1.66,0.166,0.0,20,10,SAT-UAV,UP
300,SAT_63578,UAV_01,BIDIR,497.599,1.66,0.166,0.0,20,10,SAT-UAV,UP
300,SAT_63578,UAV_02,BIDIR,497.631,1.66,0.166,0.0,20,10,SAT-UAV,UP
300,SAT_63578,GS_01,BIDIR,497.647,1.66,0.166,0.0,20,10,SAT-GS,UP
300,SAT_63578,SAT_59757,BIDIR,562.483,1.87,0.187,0.0,100,31,SAT-SAT,UP
300,SAT_57919,SAT_67311,BIDIR,108.616,0.36,0.036,0.0,100,10,SAT-SAT,UP
300,SAT_57919,SAT_56770,BIDIR,139.662,0.47,0.047,0.0,100,10,SAT-SAT,UP
300,SAT_57919,SAT_56547,BIDIR,224.197,0.75,0.075,0.0,100,12,SAT-SAT,UP
300,SAT_57919,SAT_56555,BIDIR,252.687,0.84,0.084,0.0,100,14,SAT-SAT,UP
300,SAT_57919,SAT_57924,BIDIR,346.858,1.16,0.116,0.0,100,19,SAT-SAT,UP
300,SAT_57919,SAT_59757,BIDIR,365.38,1.22,0.122,0.0,100,20,SAT-SAT,UP
300,SAT_57919,SAT_60444,BIDIR,485.426,1.62,0.162,0.0,100,26,SAT-SAT,UP
300,SAT_57919,UAV_02,BIDIR,556.264,1.85,0.185,0.0,20,10,SAT-UAV,UP
300,SAT_57919,UAV_03,BIDIR,556.318,1.85,0.185,0.0,20,10,SAT-UAV,UP
300,SAT_57919,UAV_01,BIDIR,556.802,1.86,0.186,0.0,20,10,SAT-UAV,UP
300,SAT_57919,GS_01,BIDIR,556.846,1.86,0.186,0.0,20,10,SAT-GS,UP
300,SAT_67311,SAT_56770,BIDIR,240.75,0.8,0.08,0.0,100,13,SAT-SAT,UP
300,SAT_67311,SAT_59757,BIDIR,313.027,1.04,0.104,0.0,100,17,SAT-SAT,UP
300,SAT_67311,SAT_56547,BIDIR,327.585,1.09,0.109,0.0,100,18,SAT-SAT,UP
300,SAT_67311,SAT_56555,BIDIR,333.544,1.11,0.111,0.0,100,18,SAT-SAT,UP
300,SAT_67311,SAT_57924,BIDIR,453.796,1.51,0.151,0.0,100,25,SAT-SAT,UP
300,SAT_67311,UAV_03,BIDIR,573.369,1.91,0.191,0.0,20,10,SAT-UAV,UP
300,SAT_67311,UAV_02,BIDIR,573.42,1.91,0.191,0.0,20,10,SAT-UAV,UP
300,SAT_67311,UAV_01,BIDIR,574.141,1.91,0.191,0.0,20,10,SAT-UAV,UP
300,SAT_67311,GS_01,BIDIR,574.18,1.91,0.191,0.0,20,10,SAT-GS,UP
300,SAT_67311,SAT_60444,BIDIR,586.526,1.96,0.196,0.0,100,32,SAT-SAT,UP
300,SAT_56547,SAT_56555,BIDIR,122.391,0.41,0.041,0.0,100,10,SAT-SAT,UP
300,SAT_56547,SAT_57924,BIDIR,169.471,0.56,0.056,0.0,100,10,SAT-SAT,UP
300,SAT_56547,SAT_56770,BIDIR,172.351,0.57,0.057,0.0,100,10,SAT-SAT,UP
300,SAT_56547,SAT_60444,BIDIR,288.941,0.96,0.096,0.0,100,16,SAT-SAT,UP
300,SAT_56547,UAV_03,BIDIR,547.433,1.82,0.182,0.0,20,10,SAT-UAV,UP
300,SAT_56547,UAV_01,BIDIR,547.445,1.82,0.182,0.0,20,10,SAT-UAV,UP
300,SAT_56547,UAV_02,BIDIR,547.45,1.82,0.182,0.0,20,10,SAT-UAV,UP
300,SAT_56547,GS_01,BIDIR,547.495,1.82,0.182,0.0,20,10,SAT-GS,UP
300,SAT_56547,SAT_59757,BIDIR,556.602,1.86,0.186,0.0,100,30,SAT-SAT,UP
300,SAT_59757,SAT_56770,BIDIR,421.97,1.41,0.141,0.0,100,23,SAT-SAT,UP
300,SAT_59757,SAT_56555,BIDIR,606.308,2.02,0.202,0.0,100,33,SAT-SAT,UP
300,SAT_59757,SAT_57924,BIDIR,611.991,2.04,0.204,0.0,100,33,SAT-SAT,UP
300,SAT_59757,UAV_02,BIDIR,616.369,2.05,0.205,0.0,20,10,SAT-UAV,UP
300,SAT_59757,UAV_03,BIDIR,617.176,2.06,0.206,0.0,20,10,SAT-UAV,UP
300,SAT_59757,UAV_01,BIDIR,617.575,2.06,0.206,0.0,20,10,SAT-UAV,UP
300,SAT_59757,GS_01,BIDIR,617.6,2.06,0.206,0.0,20,10,SAT-GS,UP
300,SAT_59757,SAT_60444,BIDIR,735.088,2.45,0.245,0.0,100,40,SAT-SAT,UP
300,SAT_56555,SAT_56770,BIDIR,260.672,0.87,0.087,0.0,100,14,SAT-SAT,UP
300,SAT_56555,SAT_57924,BIDIR,280.887,0.94,0.094,0.0,100,15,SAT-SAT,UP
300,SAT_56555,SAT_60444,BIDIR,362.232,1.21,0.121,0.0,100,20,SAT-SAT,UP
300,SAT_56555,UAV_03,BIDIR,553.43,1.84,0.184,0.0,20,10,SAT-UAV,UP
300,SAT_56555,UAV_01,BIDIR,553.813,1.85,0.185,0.0,20,10,SAT-UAV,UP
300,SAT_56555,GS_01,BIDIR,553.861,1.85,0.185,0.0,20,10,SAT-GS,UP
300,SAT_56555,UAV_02,BIDIR,553.919,1.85,0.185,0.0,20,10,SAT-UAV,UP
300,SAT_60444,SAT_57924,BIDIR,174.71,0.58,0.058,0.0,100,10,SAT-SAT,UP
300,SAT_60444,SAT_56770,BIDIR,399.819,1.33,0.133,0.0,100,22,SAT-SAT,UP
300,SAT_60444,UAV_01,BIDIR,545.254,1.82,0.182,0.0,20,10,SAT-UAV,UP
300,SAT_60444,GS_01,BIDIR,545.299,1.82,0.182,0.0,20,10,SAT-GS,UP
300,SAT_60444,UAV_02,BIDIR,545.747,1.82,0.182,0.0,20,10,SAT-UAV,UP
300,SAT_60444,UAV_03,BIDIR,546.185,1.82,0.182,0.0,20,10,SAT-UAV,UP
300,SAT_56770,SAT_57924,BIDIR,237.969,0.79,0.079,0.0,100,13,SAT-SAT,UP
300,SAT_56770,UAV_02,BIDIR,597.401,1.99,0.199,0.0,20,10,SAT-UAV,UP
300,SAT_56770,UAV_03,BIDIR,597.771,1.99,0.199,0.0,20,10,SAT-UAV,UP
300,SAT_56770,UAV_01,BIDIR,597.796,1.99,0.199,0.0,20,10,SAT-UAV,UP
300,SAT_56770,GS_01,BIDIR,597.843,1.99,0.199,0.0,20,10,SAT-GS,UP
300,SAT_57924,UAV_01,BIDIR,581.328,1.94,0.194,0.0,20,10,SAT-UAV,UP
300,SAT_57924,GS_01,BIDIR,581.377,1.94,0.194,0.0,20,10,SAT-GS,UP
300,SAT_57924,UAV_02,BIDIR,581.43,1.94,0.194,0.0,20,10,SAT-UAV,UP
300,SAT_57924,UAV_03,BIDIR,581.91,1.94,0.194,0.0,20,10,SAT-UAV,UP
300,GS_01,UAV_01,BIDIR,0.05,0.0,0.0,0.0,54,10,GS-UAV,UP
300,GS_01,UAV_02,BIDIR,1.444,0.0,0.0,0.0,54,10,GS-UAV,UP
300,GS_01,UAV_03,BIDIR,2.042,0.01,0.001,0.0,54,10,GS-UAV,UP
300,UAV_01,UAV_02,BIDIR,1.447,0.0,0.0,0.0,10,10,UAV-UAV,UP
300,UAV_01,UAV_03,BIDIR,2.045,0.01,0.001,0.0,10,10,UAV-UAV,UP
300,UAV_02,UAV_03,BIDIR,2.153,0.01,0.001,0.0,10,10,UAV-UAV,UP
400,SAT_63188,SAT_63578,BIDIR,212.378,0.71,0.071,0.0,100,11,SAT-SAT,UP
400,SAT_63188,SAT_56547,BIDIR,229.229,0.76,0.076,0.0,100,12,SAT-SAT,UP
400,SAT_63188,SAT_56555,BIDIR,236.833,0.79,0.079,0.0,100,13,SAT-SAT,UP
400,SAT_63188,SAT_60444,BIDIR,238.283,0.79,0.079,0.0,100,13,SAT-SAT,UP
400,SAT_63188,SAT_57924,BIDIR,269.648,0.9,0.09,0.0,100,14,SAT-SAT,UP
400,SAT_63188,SAT_56770,BIDIR,365.532,1.22,0.122,0.0,100,20,SAT-SAT,UP
400,SAT_63188,SAT_57919,BIDIR,378.227,1.26,0.126,0.0,100,21,SAT-SAT,UP
400,SAT_63188,UAV_01,BIDIR,379.445,1.26,0.126,0.0,20,10,SAT-UAV,UP
400,SAT_63188,GS_01,BIDIR,379.494,1.26,0.126,0.0,20,10,SAT-GS,UP
400,SAT_63188,UAV_03,BIDIR,379.656,1.27,0.127,0.0,20,10,SAT-UAV,UP
400,SAT_63188,UAV_02,BIDIR,379.938,1.27,0.127,0.0,20,10,SAT-UAV,UP
400,SAT_63188,SAT_67311,BIDIR,456.126,1.52,0.152,0.0,100,25,SAT-SAT,UP
400,SAT_63188,SAT_59757,BIDIR,643.896,2.15,0.215,0.0,100,35,SAT-SAT,UP
400,SAT_63578,SAT_56555,BIDIR,64.028,0.21,0.021,0.0,100,10,SAT-SAT,UP
400,SAT_63578,SAT_56547,BIDIR,133.967,0.45,0.045,0.0,100,10,SAT-SAT,UP
400,SAT_63578,SAT_57919,BIDIR,223.741,0.75,0.075,0.0,100,12,SAT-SAT,UP
400,SAT_63578,SAT_56770,BIDIR,253.277,0.84,0.084,0.0,100,14,SAT-SAT,UP
400,SAT_63578,SAT_57924,BIDIR,292.735,0.98,0.098,0.0,100,16,SAT-SAT,UP
400,SAT_63578,SAT_67311,BIDIR,297.788,0.99,0.099,0.0,100,16,SAT-SAT,UP
400,SAT_63578,SAT_60444,BIDIR,369.975,1.23,0.123,0.0,100,20,SAT-SAT,UP
400,SAT_63578,UAV_03,BIDIR,497.135,1.66,0.166,0.0,20,10,SAT-UAV,UP
400,SAT_63578,UAV_01,BIDIR,497.599,1.66,0.166,0.0,20,10,SAT-UAV,UP
400,SAT_63578,UAV_02,BIDIR,497.631,1.66,0.166,0.0,20,10,SAT-UAV,UP
400,SAT_63578,GS_01,BIDIR,497.647,1.66,0.166,0.0,20,10,SAT-GS,UP
400,SAT_63578,SAT_59757,BIDIR,562.483,1.87,0.187,0.0,100,31,SAT-SAT,UP
400,SAT_57919,SAT_67311,BIDIR,108.616,0.36,0.036,0.0,100,10,SAT-SAT,UP
400,SAT_57919,SAT_56770,BIDIR,139.662,0.47,0.047,0.0,100,10,SAT-SAT,UP
400,SAT_57919,SAT_56547,BIDIR,224.197,0.75,0.075,0.0,100,12,SAT-SAT,UP
400,SAT_57919,SAT_56555,BIDIR,252.687,0.84,0.084,0.0,100,14,SAT-SAT,UP
400,SAT_57919,SAT_57924,BIDIR,346.858,1.16,0.116,0.0,100,19,SAT-SAT,UP
400,SAT_57919,SAT_59757,BIDIR,365.38,1.22,0.122,0.0,100,20,SAT-SAT,UP
400,SAT_57919,SAT_60444,BIDIR,485.426,1.62,0.162,0.0,100,26,SAT-SAT,UP
400,SAT_57919,UAV_02,BIDIR,556.264,1.85,0.185,0.0,20,10,SAT-UAV,UP
400,SAT_57919,UAV_03,BIDIR,556.318,1.85,0.185,0.0,20,10,SAT-UAV,UP
400,SAT_57919,UAV_01,BIDIR,556.802,1.86,0.186,0.0,20,10,SAT-UAV,UP
400,SAT_57919,GS_01,BIDIR,556.846,1.86,0.186,0.0,20,10,SAT-GS,UP
400,SAT_67311,SAT_56770,BIDIR,240.75,0.8,0.08,0.0,100,13,SAT-SAT,UP
400,SAT_67311,SAT_59757,BIDIR,313.027,1.04,0.104,0.0,100,17,SAT-SAT,UP
400,SAT_67311,SAT_56547,BIDIR,327.585,1.09,0.109,0.0,100,18,SAT-SAT,UP
400,SAT_67311,SAT_56555,BIDIR,333.544,1.11,0.111,0.0,100,18,SAT-SAT,UP
400,SAT_67311,SAT_57924,BIDIR,453.796,1.51,0.151,0.0,100,25,SAT-SAT,UP
400,SAT_67311,UAV_03,BIDIR,573.368,1.91,0.191,0.0,20,10,SAT-UAV,UP
400,SAT_67311,UAV_02,BIDIR,573.42,1.91,0.191,0.0,20,10,SAT-UAV,UP
400,SAT_67311,UAV_01,BIDIR,574.142,1.91,0.191,0.0,20,10,SAT-UAV,UP
400,SAT_67311,GS_01,BIDIR,574.18,1.91,0.191,0.0,20,10,SAT-GS,UP
400,SAT_67311,SAT_60444,BIDIR,586.526,1.96,0.196,0.0,100,32,SAT-SAT,UP
400,SAT_56547,SAT_56555,BIDIR,122.391,0.41,0.041,0.0,100,10,SAT-SAT,UP
400,SAT_56547,SAT_57924,BIDIR,169.471,0.56,0.056,0.0,100,10,SAT-SAT,UP
400,SAT_56547,SAT_56770,BIDIR,172.351,0.57,0.057,0.0,100,10,SAT-SAT,UP
400,SAT_56547,SAT_60444,BIDIR,288.941,0.96,0.096,0.0,100,16,SAT-SAT,UP
400,SAT_56547,UAV_03,BIDIR,547.433,1.82,0.182,0.0,20,10,SAT-UAV,UP
400,SAT_56547,UAV_01,BIDIR,547.445,1.82,0.182,0.0,20,10,SAT-UAV,UP
400,SAT_56547,UAV_02,BIDIR,547.45,1.82,0.182,0.0,20,10,SAT-UAV,UP
400,SAT_56547,GS_01,BIDIR,547.495,1.82,0.182,0.0,20,10,SAT-GS,UP
400,SAT_56547,SAT_59757,BIDIR,556.602,1.86,0.186,0.0,100,30,SAT-SAT,UP
400,SAT_59757,SAT_56770,BIDIR,421.97,1.41,0.141,0.0,100,23,SAT-SAT,UP
400,SAT_59757,SAT_56555,BIDIR,606.308,2.02,0.202,0.0,100,33,SAT-SAT,UP
400,SAT_59757,SAT_57924,BIDIR,611.991,2.04,0.204,0.0,100,33,SAT-SAT,UP
400,SAT_59757,UAV_02,BIDIR,616.369,2.05,0.205,0.0,20,10,SAT-UAV,UP
400,SAT_59757,UAV_03,BIDIR,617.175,2.06,0.206,0.0,20,10,SAT-UAV,UP
400,SAT_59757,UAV_01,BIDIR,617.576,2.06,0.206,0.0,20,10,SAT-UAV,UP
400,SAT_59757,GS_01,BIDIR,617.6,2.06,0.206,0.0,20,10,SAT-GS,UP
400,SAT_59757,SAT_60444,BIDIR,735.088,2.45,0.245,0.0,100,40,SAT-SAT,UP
400,SAT_56555,SAT_56770,BIDIR,260.672,0.87,0.087,0.0,100,14,SAT-SAT,UP
400,SAT_56555,SAT_57924,BIDIR,280.887,0.94,0.094,0.0,100,15,SAT-SAT,UP
400,SAT_56555,SAT_60444,BIDIR,362.232,1.21,0.121,0.0,100,20,SAT-SAT,UP
400,SAT_56555,UAV_03,BIDIR,553.43,1.84,0.184,0.0,20,10,SAT-UAV,UP
400,SAT_56555,UAV_01,BIDIR,553.813,1.85,0.185,0.0,20,10,SAT-UAV,UP
400,SAT_56555,GS_01,BIDIR,553.861,1.85,0.185,0.0,20,10,SAT-GS,UP
400,SAT_56555,UAV_02,BIDIR,553.919,1.85,0.185,0.0,20,10,SAT-UAV,UP
400,SAT_60444,SAT_57924,BIDIR,174.71,0.58,0.058,0.0,100,10,SAT-SAT,UP
400,SAT_60444,SAT_56770,BIDIR,399.819,1.33,0.133,0.0,100,22,SAT-SAT,UP
400,SAT_60444,UAV_01,BIDIR,545.254,1.82,0.182,0.0,20,10,SAT-UAV,UP
400,SAT_60444,GS_01,BIDIR,545.299,1.82,0.182,0.0,20,10,SAT-GS,UP
400,SAT_60444,UAV_02,BIDIR,545.747,1.82,0.182,0.0,20,10,SAT-UAV,UP
400,SAT_60444,UAV_03,BIDIR,546.185,1.82,0.182,0.0,20,10,SAT-UAV,UP
400,SAT_56770,SAT_57924,BIDIR,237.969,0.79,0.079,0.0,100,13,SAT-SAT,UP
400,SAT_56770,UAV_02,BIDIR,597.401,1.99,0.199,0.0,20,10,SAT-UAV,UP
400,SAT_56770,UAV_03,BIDIR,597.77,1.99,0.199,0.0,20,10,SAT-UAV,UP
400,SAT_56770,UAV_01,BIDIR,597.796,1.99,0.199,0.0,20,10,SAT-UAV,UP
400,SAT_56770,GS_01,BIDIR,597.843,1.99,0.199,0.0,20,10,SAT-GS,UP
400,SAT_57924,UAV_01,BIDIR,581.328,1.94,0.194,0.0,20,10,SAT-UAV,UP
400,SAT_57924,GS_01,BIDIR,581.377,1.94,0.194,0.0,20,10,SAT-GS,UP
400,SAT_57924,UAV_02,BIDIR,581.43,1.94,0.194,0.0,20,10,SAT-UAV,UP
400,SAT_57924,UAV_03,BIDIR,581.91,1.94,0.194,0.0,20,10,SAT-UAV,UP
400,GS_01,UAV_01,BIDIR,0.05,0.0,0.0,0.0,54,10,GS-UAV,UP
400,GS_01,UAV_02,BIDIR,1.444,0.0,0.0,0.0,54,10,GS-UAV,UP
400,GS_01,UAV_03,BIDIR,2.042,0.01,0.001,0.0,54,10,GS-UAV,UP
400,UAV_01,UAV_02,BIDIR,1.448,0.0,0.0,0.0,10,10,UAV-UAV,UP
400,UAV_01,UAV_03,BIDIR,2.045,0.01,0.001,0.0,10,10,UAV-UAV,UP
400,UAV_02,UAV_03,BIDIR,2.154,0.01,0.001,0.0,10,10,UAV-UAV,UP
500,SAT_63188,SAT_63578,BIDIR,212.378,0.71,0.071,0.0,100,11,SAT-SAT,UP
500,SAT_63188,SAT_56547,BIDIR,229.229,0.76,0.076,0.0,100,12,SAT-SAT,UP
500,SAT_63188,SAT_56555,BIDIR,236.833,0.79,0.079,0.0,100,13,SAT-SAT,UP
500,SAT_63188,SAT_60444,BIDIR,238.283,0.79,0.079,0.0,100,13,SAT-SAT,UP
500,SAT_63188,SAT_57924,BIDIR,269.648,0.9,0.09,0.0,100,14,SAT-SAT,UP
500,SAT_63188,SAT_56770,BIDIR,365.532,1.22,0.122,0.0,100,20,SAT-SAT,UP
500,SAT_63188,SAT_57919,BIDIR,378.227,1.26,0.126,0.0,100,21,SAT-SAT,UP
500,SAT_63188,UAV_01,BIDIR,379.445,1.26,0.126,0.0,20,10,SAT-UAV,UP
500,SAT_63188,GS_01,BIDIR,379.494,1.26,0.126,0.0,20,10,SAT-GS,UP
500,SAT_63188,UAV_03,BIDIR,379.656,1.27,0.127,0.0,20,10,SAT-UAV,UP
500,SAT_63188,UAV_02,BIDIR,379.938,1.27,0.127,0.0,20,10,SAT-UAV,UP
500,SAT_63188,SAT_67311,BIDIR,456.126,1.52,0.152,0.0,100,25,SAT-SAT,UP
500,SAT_63188,SAT_59757,BIDIR,643.896,2.15,0.215,0.0,100,35,SAT-SAT,UP
500,SAT_63578,SAT_56555,BIDIR,64.028,0.21,0.021,0.0,100,10,SAT-SAT,UP
500,SAT_63578,SAT_56547,BIDIR,133.967,0.45,0.045,0.0,100,10,SAT-SAT,UP
500,SAT_63578,SAT_57919,BIDIR,223.741,0.75,0.075,0.0,100,12,SAT-SAT,UP
500,SAT_63578,SAT_56770,BIDIR,253.277,0.84,0.084,0.0,100,14,SAT-SAT,UP
500,SAT_63578,SAT_57924,BIDIR,292.735,0.98,0.098,0.0,100,16,SAT-SAT,UP
500,SAT_63578,SAT_67311,BIDIR,297.788,0.99,0.099,0.0,100,16,SAT-SAT,UP
500,SAT_63578,SAT_60444,BIDIR,369.975,1.23,0.123,0.0,100,20,SAT-SAT,UP
500,SAT_63578,UAV_03,BIDIR,497.135,1.66,0.166,0.0,20,10,SAT-UAV,UP
500,SAT_63578,UAV_01,BIDIR,497.599,1.66,0.166,0.0,20,10,SAT-UAV,UP
500,SAT_63578,UAV_02,BIDIR,497.632,1.66,0.166,0.0,20,10,SAT-UAV,UP
500,SAT_63578,GS_01,BIDIR,497.647,1.66,0.166,0.0,20,10,SAT-GS,UP
500,SAT_63578,SAT_59757,BIDIR,562.483,1.87,0.187,0.0,100,31,SAT-SAT,UP
500,SAT_57919,SAT_67311,BIDIR,108.616,0.36,0.036,0.0,100,10,SAT-SAT,UP
500,SAT_57919,SAT_56770,BIDIR,139.662,0.47,0.047,0.0,100,10,SAT-SAT,UP
500,SAT_57919,SAT_56547,BIDIR,224.197,0.75,0.075,0.0,100,12,SAT-SAT,UP
500,SAT_57919,SAT_56555,BIDIR,252.687,0.84,0.084,0.0,100,14,SAT-SAT,UP
500,SAT_57919,SAT_57924,BIDIR,346.858,1.16,0.116,0.0,100,19,SAT-SAT,UP
500,SAT_57919,SAT_59757,BIDIR,365.38,1.22,0.122,0.0,100,20,SAT-SAT,UP
500,SAT_57919,SAT_60444,BIDIR,485.426,1.62,0.162,0.0,100,26,SAT-SAT,UP
500,SAT_57919,UAV_02,BIDIR,556.264,1.85,0.185,0.0,20,10,SAT-UAV,UP
500,SAT_57919,UAV_03,BIDIR,556.317,1.85,0.185,0.0,20,10,SAT-UAV,UP
500,SAT_57919,UAV_01,BIDIR,556.802,1.86,0.186,0.0,20,10,SAT-UAV,UP
500,SAT_57919,GS_01,BIDIR,556.846,1.86,0.186,0.0,20,10,SAT-GS,UP
500,SAT_67311,SAT_56770,BIDIR,240.75,0.8,0.08,0.0,100,13,SAT-SAT,UP
500,SAT_67311,SAT_59757,BIDIR,313.027,1.04,0.104,0.0,100,17,SAT-SAT,UP
500,SAT_67311,SAT_56547,BIDIR,327.585,1.09,0.109,0.0,100,18,SAT-SAT,UP
500,SAT_67311,SAT_56555,BIDIR,333.544,1.11,0.111,0.0,100,18,SAT-SAT,UP
500,SAT_67311,SAT_57924,BIDIR,453.796,1.51,0.151,0.0,100,25,SAT-SAT,UP
500,SAT_67311,UAV_03,BIDIR,573.368,1.91,0.191,0.0,20,10,SAT-UAV,UP
500,SAT_67311,UAV_02,BIDIR,573.421,1.91,0.191,0.0,20,10,SAT-UAV,UP
500,SAT_67311,UAV_01,BIDIR,574.142,1.91,0.191,0.0,20,10,SAT-UAV,UP
500,SAT_67311,GS_01,BIDIR,574.18,1.91,0.191,0.0,20,10,SAT-GS,UP
500,SAT_67311,SAT_60444,BIDIR,586.526,1.96,0.196,0.0,100,32,SAT-SAT,UP
500,SAT_56547,SAT_56555,BIDIR,122.391,0.41,0.041,0.0,100,10,SAT-SAT,UP
500,SAT_56547,SAT_57924,BIDIR,169.471,0.56,0.056,0.0,100,10,SAT-SAT,UP
500,SAT_56547,SAT_56770,BIDIR,172.351,0.57,0.057,0.0,100,10,SAT-SAT,UP
500,SAT_56547,SAT_60444,BIDIR,288.941,0.96,0.096,0.0,100,16,SAT-SAT,UP
500,SAT_56547,UAV_03,BIDIR,547.433,1.82,0.182,0.0,20,10,SAT-UAV,UP
500,SAT_56547,UAV_01,BIDIR,547.445,1.82,0.182,0.0,20,10,SAT-UAV,UP
500,SAT_56547,UAV_02,BIDIR,547.45,1.82,0.182,0.0,20,10,SAT-UAV,UP
500,SAT_56547,GS_01,BIDIR,547.495,1.82,0.182,0.0,20,10,SAT-GS,UP
500,SAT_56547,SAT_59757,BIDIR,556.602,1.86,0.186,0.0,100,30,SAT-SAT,UP
500,SAT_59757,SAT_56770,BIDIR,421.97,1.41,0.141,0.0,100,23,SAT-SAT,UP
500,SAT_59757,SAT_56555,BIDIR,606.308,2.02,0.202,0.0,100,33,SAT-SAT,UP
500,SAT_59757,SAT_57924,BIDIR,611.991,2.04,0.204,0.0,100,33,SAT-SAT,UP
500,SAT_59757,UAV_02,BIDIR,616.369,2.05,0.205,0.0,20,10,SAT-UAV,UP
500,SAT_59757,UAV_03,BIDIR,617.173,2.06,0.206,0.0,20,10,SAT-UAV,UP
500,SAT_59757,UAV_01,BIDIR,617.577,2.06,0.206,0.0,20,10,SAT-UAV,UP
500,SAT_59757,GS_01,BIDIR,617.6,2.06,0.206,0.0,20,10,SAT-GS,UP
500,SAT_59757,SAT_60444,BIDIR,735.088,2.45,0.245,0.0,100,40,SAT-SAT,UP
500,SAT_56555,SAT_56770,BIDIR,260.672,0.87,0.087,0.0,100,14,SAT-SAT,UP
500,SAT_56555,SAT_57924,BIDIR,280.887,0.94,0.094,0.0,100,15,SAT-SAT,UP
500,SAT_56555,SAT_60444,BIDIR,362.232,1.21,0.121,0.0,100,20,SAT-SAT,UP
500,SAT_56555,UAV_03,BIDIR,553.43,1.84,0.184,0.0,20,10,SAT-UAV,UP
500,SAT_56555,UAV_01,BIDIR,553.812,1.85,0.185,0.0,20,10,SAT-UAV,UP
500,SAT_56555,GS_01,BIDIR,553.861,1.85,0.185,0.0,20,10,SAT-GS,UP
500,SAT_56555,UAV_02,BIDIR,553.92,1.85,0.185,0.0,20,10,SAT-UAV,UP
500,SAT_60444,SAT_57924,BIDIR,174.71,0.58,0.058,0.0,100,10,SAT-SAT,UP
500,SAT_60444,SAT_56770,BIDIR,399.819,1.33,0.133,0.0,100,22,SAT-SAT,UP
500,SAT_60444,UAV_01,BIDIR,545.253,1.82,0.182,0.0,20,10,SAT-UAV,UP
500,SAT_60444,GS_01,BIDIR,545.299,1.82,0.182,0.0,20,10,SAT-GS,UP
500,SAT_60444,UAV_02,BIDIR,545.746,1.82,0.182,0.0,20,10,SAT-UAV,UP
500,SAT_60444,UAV_03,BIDIR,546.186,1.82,0.182,0.0,20,10,SAT-UAV,UP
500,SAT_56770,SAT_57924,BIDIR,237.969,0.79,0.079,0.0,100,13,SAT-SAT,UP
500,SAT_56770,UAV_02,BIDIR,597.401,1.99,0.199,0.0,20,10,SAT-UAV,UP
500,SAT_56770,UAV_03,BIDIR,597.77,1.99,0.199,0.0,20,10,SAT-UAV,UP
